"","ProjID","IndivID","SampleID","NameConvention","Species","CommonName","PCL_cm","FL_cm","TL_cm","Weight_g","Sex","Date","Lat","Long","FishingType","TrawlStation","TrawlName","Person","d13C","d13C_SD","WT.C","WT.C_SD","d15N","d15N_SD","WT.N","WT.N_SD","d34S","d34S_SD","WT.S","WT.S_SD","CN","Tissue","LipidExtraction","UreaExtraction","ExtractionNotes","OtherData","Notes","X","Environmental.Variables.from.the.trawl","CommonNameTissue","meand13C","sdd13C","meand15N","sdd15N","kmeans"
"259","Whelk","SE-06-51-2","SE-06-51-2",NA,"","Mantis Shrimp",NA,"",12.3,20.31,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.31,0.14,40.87,0.065848108,14.34,0.19,12.173,0.018411335,NA,NA,NA,NA,3.357357492,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"260","Whelk","SE-06-51-6","SE-06-51-6",NA,"","Mantis Shrimp",NA,"",12.1,21.43,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.81,0.14,44.587,0.072198309,14.22,0.19,13.083,0.019918718,NA,NA,NA,NA,3.408158428,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"261","Whelk","SE-06-41-1","SE-06-41-1",NA,"","Mantis Shrimp",NA,"",15.4,40.56,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-16.77,0.14,43.974,0.070582523,14.76,0.19,13.634,0.020496315,NA,NA,NA,NA,3.225255154,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"262","Whelk","SE-06-51-3","SE-06-51-3",NA,"","Mantis Shrimp",NA,"",12.8,22.94,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.88,0.14,44.861,0.064111445,14.77,0.19,13.181,0.01984646,NA,NA,NA,NA,3.403326189,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"263","Whelk","PP-06-41-1","PP-06-41-1",NA,"","Broad-clawed Hermit Crab",NA,"",6.5,9.57,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-16.54,0.13,39.965,0.053840986,14.23,0.2,12.407,0.019503328,NA,NA,NA,NA,3.22113452,"Muscle","Chemical","None","","Environmental","",NA,NA,"Broad-clawed Hermit Crab",-17.1053098907692,0.92518548344755,11.8352671115385,1.64763039025059,1
"264","Whelk","SE-06-51-4","SE-06-51-4",NA,"","Mantis Shrimp",NA,"",11.1,14.33,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.39,0.13,39.996,0.049733634,14.72,0.21,12.137,0.020305683,NA,NA,NA,NA,3.29527717,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"265","Whelk","PP-06-41-3","PP-06-41-3",NA,"","Broad-clawed Hermit Crab",NA,"",5.3,6.92,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-15.45,0.37,9.292,0.175261393,12.91,0.55,2.397,0.049575242,NA,NA,NA,NA,3.87617713,"Muscle","Chemical","None","","Environmental","",NA,NA,"Broad-clawed Hermit Crab",-17.1053098907692,0.92518548344755,11.8352671115385,1.64763039025059,1
"266","Whelk","SE-06-51-5","SE-06-51-5",NA,"","Mantis Shrimp",NA,"",14.5,31.92,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.74,0.14,42.776,0.076657169,14.11,0.19,12.827,0.019922521,NA,NA,NA,NA,3.334704594,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"267","Whelk","PP-06-41-4","PP-06-41-4",NA,"","Broad-clawed Hermit Crab",NA,"",3.9,3.67,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-16.14,0.19,21.501,0.11865409,13.8,0.25,6.344,0.029709644,NA,NA,NA,NA,3.389405768,"Muscle","Chemical","None","","Environmental","",NA,NA,"Broad-clawed Hermit Crab",-17.1053098907692,0.92518548344755,11.8352671115385,1.64763039025059,1
"268","Whelk","PP-06-41-6","PP-06-41-6",NA,"","Broad-clawed Hermit Crab",NA,"",4,2.94,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-16.37,0.14,38.194,0.067343297,14.1,0.19,11.622,0.017790482,NA,NA,NA,NA,3.286364087,"Muscle","Chemical","None","","Environmental","",NA,NA,"Broad-clawed Hermit Crab",-17.1053098907692,0.92518548344755,11.8352671115385,1.64763039025059,1
